user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec
4959,treatment,iOS,230,4,False,0,160
4960,treatment,iOS,16,1,False,0,160
4961,control,Android,177,3,True,0,150
4962,control,Android,108,8,False,0,232
4963,treatment,iOS,390,6,False,0,188
4964,control,iOS,88,8,False,1,360
4965,control,Android,204,7,True,1,280
4966,treatment,iOS,46,7,True,1,367
4967,treatment,iOS,54,10,False,1,326
4968,treatment,iOS,84,4,True,1,282
4969,control,Android,65,7,True,0,63
4970,control,Android,52,8,True,1,471
4971,treatment,iOS,9,7,True,0,0
4972,treatment,iOS,326,4,True,1,586
4973,treatment,iOS,11,3,False,1,397
4974,control,iOS,393,5,False,0,218
4975,control,iOS,24,8,False,0,137
4976,control,iOS,12,6,False,1,316
4977,control,iOS,149,8,True,1,516
4978,control,Android,125,10,False,0,268
4979,control,Android,121,5,True,0,82
4980,treatment,iOS,153,6,False,0,182
4981,control,iOS,60,9,False,0,119
4982,treatment,Android,195,6,False,0,172
4983,treatment,iOS,125,6,False,0,71
4984,treatment,Android,73,6,False,0,138
4985,control,iOS,315,6,False,0,235
4986,treatment,Android,234,7,False,0,212
4987,treatment,Android,90,7,False,0,211
4988,treatment,Android,338,8,True,0,173
4989,treatment,Android,455,9,False,1,506
4990,treatment,Android,138,3,True,0,164
4991,treatment,iOS,43,4,False,0,205
4992,control,iOS,445,7,False,0,213
4993,treatment,iOS,37,4,True,0,85
4994,control,Android,8,2,True,1,392
4995,treatment,Android,71,5,False,1,447
4996,control,iOS,233,8,False,1,457
4997,control,iOS,462,9,False,0,212
4998,treatment,Android,182,5,False,0,113
4999,treatment,iOS,545,11,False,0,199
5000,control,iOS,17,7,False,1,473
5001,control,Android,11,6,False,0,147
5002,treatment,iOS,166,8,False,0,138
5003,control,iOS,609,4,False,0,259
5004,treatment,iOS,125,6,False,1,526
5005,control,iOS,9,5,False,0,118
5006,treatment,iOS,45,8,False,1,157
5007,treatment,iOS,50,4,False,1,269
5008,control,iOS,74,7,False,1,287
5009,control,iOS,8,4,True,0,140
5010,control,iOS,423,7,False,0,264
5011,treatment,iOS,130,2,False,0,159
5012,treatment,Android,200,1,False,0,161
5013,treatment,iOS,12,4,False,0,203
5014,control,Android,10,5,True,0,209
5015,control,Android,158,4,False,0,321
5016,control,iOS,392,10,False,0,246
5017,control,Android,135,5,False,1,650
5018,treatment,iOS,378,5,True,0,117
5019,treatment,Android,299,7,False,0,116
5020,treatment,iOS,14,7,False,0,183
5021,control,Android,40,3,False,1,381
5022,treatment,iOS,192,4,False,0,261
5023,treatment,Android,105,3,True,1,339
5024,treatment,iOS,61,8,False,0,91
5025,treatment,Android,97,3,False,0,118
5026,control,iOS,106,4,False,0,157
5027,control,Android,434,11,False,0,175
5028,treatment,iOS,19,10,True,0,155
5029,control,iOS,59,6,False,0,250
5030,control,Android,138,8,True,0,263
5031,treatment,Android,215,5,False,0,155
5032,treatment,iOS,179,3,False,0,152
5033,treatment,Android,511,5,False,1,416
5034,control,Android,285,6,False,0,152
5035,control,Android,146,3,False,0,203
5036,treatment,iOS,43,2,False,0,161
5037,treatment,iOS,107,6,False,0,244
5038,treatment,Android,212,7,False,1,502
5039,treatment,iOS,327,4,False,0,133
5040,treatment,iOS,578,7,False,1,371
5041,treatment,iOS,167,7,True,0,169
5042,control,iOS,134,3,False,0,181
5043,treatment,Android,3,4,True,1,508
5044,treatment,Android,13,8,False,0,59
5045,treatment,iOS,30,4,False,0,141
5046,control,iOS,10,3,False,0,232
5047,treatment,iOS,92,10,False,0,148
5048,control,iOS,73,2,True,0,69
5049,treatment,iOS,182,4,False,0,185
5050,control,Android,138,5,False,0,234
5051,treatment,Android,163,8,True,0,278
5052,control,iOS,114,6,True,0,222
5053,control,Android,58,6,False,0,242
5054,control,iOS,549,4,False,0,228
5055,treatment,Android,16,6,False,0,189
5056,control,iOS,503,7,True,0,111
5057,control,Android,67,5,False,0,173
5058,treatment,iOS,129,8,False,0,221
5059,control,iOS,20,9,False,0,183
5060,treatment,iOS,13,2,False,0,250
5061,treatment,iOS,101,5,True,0,194
5062,treatment,iOS,243,4,True,1,421
5063,control,iOS,56,3,False,0,205
5064,treatment,iOS,148,12,True,0,133
5065,control,Android,58,10,False,0,184
5066,control,iOS,88,8,True,0,163
5067,control,Android,426,6,False,0,117
5068,treatment,iOS,348,7,False,0,224
5069,control,Android,130,8,False,0,123
5070,treatment,Android,48,8,True,0,196
5071,treatment,iOS,38,5,True,0,157
5072,control,Android,554,11,False,1,479
5073,control,iOS,40,5,False,1,344
5074,treatment,Android,297,6,False,0,144
5075,treatment,iOS,82,5,False,0,177
5076,treatment,iOS,764,6,False,1,492
5077,control,iOS,82,5,True,1,347
5078,control,iOS,77,11,False,1,534
5079,control,iOS,182,5,True,0,120
5080,control,Android,586,11,False,0,139
5081,control,iOS,672,3,False,0,40
5082,treatment,iOS,221,7,False,1,427
5083,control,iOS,252,5,True,0,123
5084,control,iOS,149,7,True,0,52
5085,treatment,iOS,253,8,False,0,83
5086,treatment,Android,353,4,False,0,162
5087,control,iOS,119,8,False,0,148
5088,treatment,iOS,174,6,False,0,153
5089,control,iOS,138,6,False,0,127
5090,control,iOS,148,8,False,0,348
5091,control,Android,397,5,True,0,202
5092,treatment,iOS,79,2,True,0,177
5093,control,iOS,42,4,False,1,390
5094,control,iOS,109,9,False,0,169
5095,control,iOS,41,7,True,1,344
5096,treatment,iOS,124,3,False,0,134
5097,control,iOS,420,7,True,0,276
5098,control,Android,172,5,True,0,159
5099,control,iOS,348,3,False,0,74
5100,control,iOS,32,9,True,0,226
5101,treatment,iOS,416,7,True,0,199
5102,treatment,iOS,165,7,False,0,144
5103,control,iOS,5,7,False,0,190
5104,control,Android,180,9,True,1,514
5105,control,Android,544,4,False,0,223
5106,control,iOS,14,5,False,1,414
5107,control,iOS,157,7,False,0,250
5108,treatment,iOS,444,6,True,1,411
5109,treatment,iOS,1,3,False,0,121
5110,treatment,Android,179,5,False,0,311
5111,treatment,Android,115,6,False,0,186
5112,treatment,Android,76,6,False,1,511
5113,treatment,iOS,177,9,True,0,186
5114,control,iOS,9,10,False,1,542
5115,treatment,Android,251,5,False,0,212
5116,control,Android,0,4,True,0,149
5117,control,Android,65,3,False,0,194
5118,treatment,iOS,126,8,False,0,247
5119,control,iOS,85,7,True,0,148
5120,control,iOS,66,7,False,0,240
5121,treatment,iOS,319,0,True,1,473
5122,control,iOS,491,3,False,0,220
5123,control,Android,372,5,False,1,437
5124,treatment,iOS,133,6,True,0,206
5125,treatment,iOS,388,10,True,0,99
5126,treatment,Android,456,6,False,0,233
5127,control,iOS,94,5,False,0,274
5128,control,Android,59,9,False,0,212
5129,treatment,iOS,18,9,True,0,156
5130,treatment,iOS,117,6,False,0,124
5131,treatment,Android,526,3,False,0,185
5132,control,Android,148,4,True,1,418
5133,control,iOS,198,11,True,0,71
5134,treatment,Android,21,8,False,0,261
5135,control,iOS,27,2,False,0,2
5136,treatment,iOS,112,2,False,0,239
5137,control,iOS,543,5,False,1,444
5138,treatment,iOS,80,8,True,0,244
5139,treatment,Android,377,6,False,1,278
5140,treatment,Android,23,2,True,1,218
5141,control,Android,172,7,False,0,323
5142,treatment,Android,165,6,True,0,171
5143,treatment,iOS,353,2,False,0,196
5144,control,Android,0,5,False,0,95
5145,treatment,Android,37,6,False,0,133
5146,treatment,Android,44,9,False,1,451
5147,treatment,Android,539,5,True,0,100
5148,treatment,Android,30,4,True,1,429
5149,control,iOS,6,6,True,0,154
5150,control,Android,137,1,False,0,213
5151,control,Android,135,8,True,0,94
5152,treatment,Android,334,5,False,0,177
5153,treatment,iOS,535,9,False,0,85
5154,treatment,iOS,139,6,False,0,176
5155,control,Android,478,5,True,0,264
5156,control,iOS,232,7,True,0,196
5157,treatment,Android,55,8,False,0,253
5158,control,iOS,474,6,False,0,181
5159,control,iOS,198,6,False,1,363
5160,treatment,iOS,96,6,True,1,452
5161,control,iOS,205,5,True,0,221
5162,control,iOS,92,4,False,0,142
5163,control,iOS,21,13,True,0,106
5164,control,iOS,228,5,True,0,177
5165,treatment,iOS,312,7,True,1,332
5166,control,iOS,234,9,False,0,218
5167,control,iOS,46,4,False,0,295
5168,control,iOS,564,6,False,0,162
5169,treatment,Android,4,8,False,0,165
5170,control,iOS,72,5,False,0,210
5171,treatment,iOS,54,8,False,1,373
5172,control,Android,8,3,True,0,187
5173,control,iOS,93,9,True,0,82
5174,control,Android,175,6,False,0,252
5175,treatment,Android,385,7,True,0,244
5176,treatment,iOS,823,5,False,0,106
5177,control,iOS,297,4,False,0,12
5178,treatment,iOS,113,4,False,0,343
5179,treatment,iOS,231,7,False,1,436
5180,control,iOS,333,7,True,0,95
5181,treatment,iOS,112,3,False,0,5
5182,control,Android,276,6,False,0,149
5183,treatment,iOS,118,10,False,0,213
5184,treatment,iOS,87,8,True,0,294
5185,treatment,Android,134,6,False,0,157
5186,treatment,iOS,202,7,False,0,70
5187,control,iOS,233,5,False,0,205
5188,treatment,iOS,79,12,False,0,197
5189,control,iOS,152,3,False,0,138
5190,control,Android,433,12,False,0,160
5191,treatment,iOS,673,5,False,1,403
5192,treatment,iOS,46,7,False,1,369
5193,treatment,iOS,38,11,False,0,213
5194,control,iOS,203,2,False,0,195
5195,treatment,iOS,96,3,False,0,182
5196,treatment,Android,4,7,False,0,296
5197,control,Android,76,7,True,1,366
5198,control,iOS,295,5,True,0,246
5199,control,iOS,287,6,False,0,232
5200,control,Android,122,6,False,0,201
5201,treatment,iOS,115,4,False,0,269
5202,treatment,iOS,155,5,False,0,134
5203,treatment,iOS,44,4,True,0,229
5204,treatment,iOS,134,9,True,0,101
5205,control,iOS,1,8,False,0,183
5206,treatment,Android,116,7,False,1,597
5207,control,Android,73,9,False,1,407
5208,treatment,iOS,202,8,False,0,154
5209,control,iOS,183,2,False,1,434
5210,treatment,Android,86,6,False,1,447
5211,control,iOS,1,1,False,0,224
5212,control,Android,52,7,False,0,270
5213,treatment,iOS,180,5,False,0,166
5214,control,iOS,13,6,False,0,283
5215,treatment,iOS,20,7,False,0,177
5216,control,Android,187,7,False,0,118
5217,treatment,iOS,253,5,False,0,246
5218,control,iOS,69,4,True,1,279
5219,control,iOS,121,8,False,0,162
5220,control,Android,524,5,False,0,122
5221,control,Android,523,8,True,0,240
5222,control,Android,66,7,False,1,399
5223,control,Android,298,8,False,0,49
5224,control,iOS,162,3,True,0,249
5225,control,iOS,667,3,False,0,232
5226,treatment,iOS,116,6,True,0,220
5227,treatment,iOS,268,13,False,0,163
5228,control,Android,263,6,False,1,322
5229,treatment,Android,123,7,False,1,565
5230,treatment,iOS,285,13,False,0,190
5231,control,Android,54,3,False,0,286
5232,treatment,Android,23,7,False,1,202
5233,control,iOS,99,4,False,0,208
5234,treatment,iOS,517,7,False,0,99
5235,control,iOS,125,6,True,0,151
5236,treatment,iOS,181,2,True,0,166
5237,treatment,iOS,176,4,True,0,246
5238,control,iOS,25,6,False,0,303
5239,control,iOS,89,6,False,0,200
5240,treatment,Android,220,5,False,0,76
5241,control,iOS,643,7,False,1,479
5242,treatment,iOS,33,4,False,0,249
5243,treatment,Android,95,3,False,0,138
5244,treatment,iOS,17,3,True,0,226
5245,treatment,iOS,49,8,False,0,201
5246,treatment,Android,85,5,False,1,332
5247,treatment,iOS,140,4,True,0,196
5248,control,Android,47,6,False,1,626
5249,control,iOS,46,7,True,0,100
5250,control,iOS,270,7,True,0,162
5251,treatment,iOS,591,4,False,0,308
5252,treatment,iOS,70,3,True,0,113
5253,control,Android,209,5,False,1,559
5254,treatment,Android,53,1,False,0,152
5255,control,Android,473,4,False,0,293
5256,control,Android,201,7,True,0,125
5257,treatment,iOS,292,9,True,1,532
5258,control,Android,9,7,True,0,119
5259,treatment,Android,164,9,False,0,148
5260,control,Android,134,13,True,0,163
5261,treatment,Android,62,8,True,0,209
5262,treatment,iOS,54,8,True,1,383
5263,control,iOS,156,4,False,0,194
5264,treatment,Android,220,3,False,0,120
5265,treatment,iOS,6,5,False,1,487
5266,control,iOS,150,6,False,1,406
5267,control,Android,33,3,False,0,163
5268,treatment,iOS,27,3,False,1,392
5269,control,iOS,175,7,False,0,186
5270,control,iOS,67,7,False,0,274
5271,control,Android,104,11,True,0,215
5272,control,iOS,80,10,True,0,217
5273,treatment,Android,188,3,False,0,175
5274,control,iOS,114,3,False,0,168
5275,control,iOS,595,4,False,0,171
5276,control,iOS,78,7,False,0,164
5277,control,Android,242,2,False,0,142
5278,treatment,iOS,53,3,True,0,135
5279,control,Android,127,4,True,1,389
5280,treatment,Android,144,2,True,0,162
5281,control,Android,71,10,False,1,467
5282,control,Android,114,13,False,0,192
5283,treatment,iOS,58,4,True,0,89
5284,control,iOS,1,7,True,0,201
5285,treatment,Android,43,8,False,1,458
5286,treatment,Android,216,6,False,0,279
5287,control,Android,265,5,False,0,257
5288,control,Android,59,6,False,0,116
5289,treatment,Android,94,6,True,1,564
5290,control,iOS,6,7,False,0,199
5291,control,Android,48,0,True,1,439
5292,control,Android,271,7,False,0,125
5293,control,Android,167,5,False,0,194
5294,treatment,iOS,41,5,True,0,219
5295,control,Android,53,7,True,0,181
5296,control,Android,305,6,True,0,169
5297,treatment,iOS,42,7,False,0,168
5298,control,Android,73,6,False,0,112
5299,control,iOS,196,3,False,0,222
5300,treatment,Android,148,8,True,0,192
5301,control,iOS,111,7,False,0,187
5302,treatment,iOS,413,8,False,0,208
5303,treatment,iOS,44,6,True,1,530
5304,control,Android,243,11,True,0,293
5305,treatment,iOS,31,5,False,0,207
5306,control,Android,172,8,True,0,142
5307,control,Android,368,3,False,0,231
5308,treatment,Android,110,7,True,0,166
5309,treatment,iOS,231,5,False,0,187
5310,control,Android,309,5,False,0,230
5311,treatment,Android,26,7,True,0,210
5312,treatment,iOS,220,9,True,0,191
5313,treatment,iOS,454,5,False,0,214
5314,treatment,iOS,154,7,True,1,548
5315,control,Android,37,4,False,0,100
5316,control,iOS,24,2,True,1,447
5317,treatment,iOS,54,7,True,0,126
5318,control,Android,19,5,False,0,206
5319,treatment,iOS,129,8,True,1,414
5320,control,Android,13,4,False,1,383
5321,control,Android,45,5,False,0,187
5322,control,iOS,104,1,False,0,174
5323,treatment,Android,115,4,True,0,219
5324,control,iOS,149,6,False,0,161
5325,treatment,iOS,220,3,True,0,165
5326,control,Android,8,9,True,0,174
5327,control,iOS,15,8,False,1,455
5328,control,Android,11,8,True,0,152
5329,treatment,iOS,99,5,False,0,223
5330,control,iOS,7,3,False,0,226
5331,control,Android,246,6,False,0,132
5332,control,iOS,45,5,False,0,220
5333,control,Android,504,9,True,0,92
5334,treatment,iOS,119,6,True,0,160
5335,treatment,Android,106,7,False,0,111
5336,control,iOS,272,8,True,0,184
5337,treatment,iOS,224,4,True,0,180
5338,treatment,iOS,168,3,False,0,264
5339,control,iOS,492,6,True,0,259
5340,treatment,Android,98,4,False,1,440
5341,treatment,iOS,297,6,False,0,182
5342,control,iOS,86,7,False,0,127
5343,control,iOS,328,5,False,1,263
5344,treatment,Android,54,7,False,1,390
5345,treatment,Android,61,4,False,0,213
5346,control,iOS,203,10,False,0,136
5347,control,iOS,43,1,False,0,135
5348,control,iOS,46,7,False,0,151
5349,treatment,Android,65,1,True,1,437
5350,treatment,iOS,204,9,False,1,428
5351,treatment,iOS,396,3,True,0,227
5352,control,Android,202,9,True,0,182
5353,treatment,Android,316,12,True,0,139
5354,treatment,iOS,141,6,False,0,175
5355,control,Android,12,7,False,0,168
5356,control,iOS,19,7,False,0,169
5357,treatment,Android,145,6,False,0,215
5358,treatment,iOS,71,3,True,0,202
5359,control,iOS,44,7,False,0,295
5360,treatment,Android,113,5,False,1,411
5361,control,iOS,197,8,False,1,356
5362,treatment,iOS,87,5,False,0,200
5363,treatment,iOS,292,6,True,0,174
5364,treatment,Android,241,4,False,1,399
5365,treatment,iOS,238,6,False,0,144
5366,treatment,Android,758,4,False,1,302
5367,control,iOS,62,8,False,1,313
5368,treatment,iOS,186,4,True,0,174
5369,control,iOS,348,3,True,0,292
5370,control,iOS,155,8,True,0,196
5371,control,Android,280,2,False,0,207
5372,control,Android,96,4,False,0,118
5373,treatment,iOS,160,2,False,0,209
5374,control,iOS,10,10,False,0,86
5375,treatment,Android,765,5,False,0,42
5376,treatment,Android,289,4,True,0,207
5377,control,Android,365,6,False,0,187
5378,treatment,Android,213,7,True,0,262
5379,control,iOS,37,8,False,0,72
5380,control,Android,5,6,False,0,229
5381,treatment,iOS,359,5,False,1,420
5382,control,iOS,90,5,False,0,222
5383,control,Android,55,13,True,1,602
5384,treatment,Android,148,6,True,1,506
5385,treatment,Android,98,10,False,0,86
5386,control,iOS,189,3,False,0,262
5387,treatment,iOS,119,7,False,0,145
5388,treatment,iOS,215,5,True,0,167
5389,treatment,Android,345,11,False,0,201
5390,control,iOS,39,5,False,0,125
5391,treatment,Android,71,6,False,0,224
5392,treatment,iOS,103,6,True,0,249
5393,treatment,Android,588,5,True,1,499
5394,treatment,Android,81,6,False,0,152
5395,control,iOS,86,7,False,1,398
5396,control,iOS,190,1,True,0,117
5397,control,Android,97,4,False,0,176
5398,control,iOS,543,4,False,0,203
5399,treatment,Android,404,7,False,0,129
5400,control,Android,129,6,False,0,277
5401,treatment,iOS,186,10,False,0,179
5402,treatment,Android,10,4,True,1,580
5403,control,iOS,214,1,False,1,466
5404,control,Android,221,5,False,0,95
5405,treatment,iOS,80,9,False,0,85
5406,treatment,Android,44,2,False,1,246
5407,control,iOS,443,7,False,0,258
5408,control,iOS,100,3,True,0,237
5409,treatment,iOS,190,5,True,0,152
5410,treatment,Android,6,16,False,0,134
5411,control,iOS,96,4,True,1,456
5412,treatment,Android,305,7,False,0,55
5413,control,iOS,88,7,False,1,535
5414,control,Android,166,3,False,0,173
5415,control,Android,42,8,False,0,170
5416,control,iOS,96,2,False,0,137
5417,control,iOS,472,0,True,0,193
5418,control,iOS,150,7,False,0,241
5419,control,iOS,417,5,False,0,119
5420,control,iOS,418,6,True,0,147
5421,control,Android,519,5,False,1,386
5422,treatment,iOS,406,7,False,0,254
5423,control,Android,0,8,True,0,146
5424,control,Android,489,5,False,0,185
5425,treatment,iOS,26,3,False,0,148
5426,treatment,Android,7,3,True,1,408
5427,control,iOS,10,6,True,0,212
5428,treatment,Android,77,8,True,0,139
5429,treatment,iOS,174,4,False,1,374
5430,treatment,Android,92,8,False,1,429
5431,control,Android,4,7,False,0,223
5432,treatment,iOS,116,3,False,0,127
5433,control,Android,105,5,False,0,214
5434,treatment,iOS,254,9,True,0,208
5435,treatment,iOS,59,4,False,0,341
5436,control,Android,44,9,False,0,233
5437,treatment,iOS,53,4,True,0,252
5438,control,Android,65,5,False,0,196
5439,treatment,iOS,164,9,False,0,189
5440,control,Android,114,5,False,1,391
5441,control,iOS,73,3,False,0,263
5442,control,iOS,84,9,True,0,297
5443,treatment,iOS,83,3,True,0,179
5444,control,iOS,646,8,False,0,137
5445,control,iOS,47,3,False,0,144
5446,control,iOS,306,2,True,1,501
5447,treatment,iOS,221,7,False,1,435
5448,treatment,iOS,1,14,True,0,195
5449,control,iOS,897,5,False,0,236
5450,control,iOS,254,4,True,0,171
5451,control,iOS,206,4,False,0,207
5452,control,Android,93,6,True,0,238
5453,control,iOS,145,9,False,0,157
5454,treatment,iOS,52,4,True,1,376
5455,control,iOS,6,9,True,0,295
5456,control,Android,325,4,False,0,259
5457,control,iOS,408,10,True,0,195
5458,treatment,Android,31,4,False,0,119
5459,treatment,iOS,278,9,True,0,214
5460,treatment,iOS,243,4,True,0,203
5461,control,Android,35,8,False,0,290
5462,control,iOS,98,6,True,0,158
5463,control,iOS,98,9,False,0,135
5464,control,Android,256,4,False,0,289
5465,treatment,Android,327,5,True,1,555
5466,treatment,Android,17,6,True,1,436
5467,treatment,Android,148,6,False,0,141
5468,treatment,Android,258,6,False,1,466
5469,control,Android,277,4,False,0,180
5470,treatment,iOS,28,5,False,0,179
5471,control,Android,134,6,True,0,188
5472,control,Android,350,9,False,1,424
5473,treatment,iOS,69,1,False,0,105
5474,control,iOS,99,6,True,0,249
5475,control,iOS,293,9,False,0,231
5476,control,Android,16,6,True,0,214
5477,treatment,iOS,353,7,True,0,137
5478,treatment,Android,67,7,False,1,294
5479,control,iOS,0,3,False,0,175
5480,treatment,Android,48,6,False,0,155
5481,control,iOS,16,10,False,0,169
5482,control,Android,17,6,True,0,171
5483,treatment,Android,212,2,False,0,109
5484,treatment,Android,43,7,True,0,226
5485,treatment,Android,491,3,True,0,189
5486,control,Android,130,11,False,0,232
5487,treatment,iOS,110,8,False,0,145
5488,treatment,iOS,102,4,False,0,204
5489,treatment,Android,212,8,False,0,174
5490,control,iOS,108,3,True,0,154
5491,treatment,iOS,24,10,False,0,201
5492,treatment,iOS,381,8,False,0,221
5493,control,iOS,100,8,False,0,143
5494,control,iOS,13,3,False,0,274
5495,control,Android,135,5,False,0,165
5496,treatment,iOS,187,6,False,0,311
5497,treatment,iOS,58,7,False,1,403
5498,treatment,iOS,290,2,False,0,159
5499,treatment,Android,199,4,False,0,54
5500,treatment,Android,189,5,True,0,179
5501,control,Android,98,9,False,0,252
5502,control,iOS,588,3,False,0,119
5503,control,Android,57,12,False,0,218
5504,control,Android,155,6,True,1,507
5505,control,Android,66,8,True,0,198
5506,treatment,Android,245,3,False,0,232
5507,control,iOS,8,5,True,0,313
5508,control,iOS,8,4,False,0,253
5509,control,iOS,299,6,True,0,161
5510,control,iOS,102,4,False,0,87
5511,treatment,Android,75,4,True,0,210
5512,treatment,Android,168,9,False,1,482
5513,treatment,Android,217,9,False,1,357
5514,control,iOS,40,3,True,1,587
5515,treatment,iOS,36,9,False,1,371
5516,treatment,iOS,571,3,False,0,170
5517,treatment,iOS,160,8,False,0,163
5518,control,iOS,89,7,False,0,198
5519,treatment,Android,291,10,False,0,225
5520,treatment,iOS,134,4,True,0,115
5521,treatment,Android,49,3,False,0,75
5522,treatment,iOS,41,3,False,0,108
5523,control,Android,91,4,True,1,375
5524,treatment,iOS,353,6,False,0,297
5525,control,iOS,11,6,False,1,297
5526,treatment,Android,44,11,False,0,211
5527,control,Android,402,6,True,0,145
5528,control,iOS,23,5,True,0,139
5529,control,iOS,178,8,False,1,250
5530,treatment,iOS,43,8,False,0,71
5531,control,Android,167,4,True,1,449
5532,treatment,Android,86,6,False,0,179
5533,treatment,iOS,19,9,False,0,186
5534,control,iOS,157,8,True,0,244
5535,control,Android,206,8,False,1,335
5536,control,iOS,205,9,False,0,126
5537,treatment,Android,182,6,False,0,88
5538,treatment,iOS,124,4,False,0,80
5539,control,iOS,131,12,True,0,181
5540,control,iOS,181,6,True,0,124
5541,treatment,iOS,210,3,False,0,102
5542,treatment,iOS,191,3,False,0,211
5543,treatment,Android,159,8,True,1,370
5544,treatment,Android,30,4,True,0,164
5545,control,Android,42,9,False,0,164
5546,control,Android,54,5,True,0,194
5547,control,iOS,453,7,True,0,106
5548,control,iOS,256,8,True,0,213
5549,control,Android,144,6,False,0,225
5550,control,iOS,52,5,False,0,259
5551,control,iOS,21,5,True,0,70
5552,treatment,iOS,412,7,False,0,210
5553,treatment,iOS,401,7,False,1,320
5554,treatment,iOS,21,6,True,1,371
5555,treatment,Android,287,4,True,1,332
5556,control,Android,106,6,True,0,168
5557,treatment,Android,70,9,False,0,166
5558,control,Android,241,6,False,0,156
5559,treatment,Android,171,4,True,0,126
5560,control,iOS,272,11,False,0,118
5561,treatment,iOS,13,4,False,0,138
5562,control,Android,69,9,True,0,207
5563,control,iOS,69,8,False,0,126
5564,treatment,iOS,72,2,False,0,217
5565,control,iOS,125,8,False,0,177
5566,treatment,iOS,59,3,False,0,212
5567,treatment,iOS,105,2,True,1,345
5568,treatment,iOS,82,4,True,1,499
5569,treatment,iOS,239,4,False,0,250
5570,treatment,Android,166,7,True,0,249
5571,control,iOS,190,1,True,0,109
5572,treatment,Android,42,6,False,0,138
5573,treatment,iOS,70,7,True,0,160
5574,treatment,iOS,3,3,False,1,365
5575,control,iOS,20,6,False,0,257
5576,treatment,iOS,55,3,False,0,197
5577,treatment,Android,12,2,True,1,361
5578,treatment,Android,166,7,False,0,159
5579,control,Android,1130,8,False,0,270
5580,control,Android,19,2,True,1,311
5581,control,iOS,309,8,False,1,309
5582,treatment,iOS,22,11,False,0,219
5583,treatment,iOS,199,8,False,1,476
5584,control,iOS,185,5,True,0,153
5585,control,iOS,419,8,True,0,142
5586,control,iOS,21,7,False,0,212
5587,control,iOS,68,10,True,0,168
5588,treatment,iOS,17,12,False,0,180
5589,treatment,iOS,94,7,True,0,273
5590,control,Android,436,1,True,1,327
5591,treatment,Android,273,4,False,0,232
5592,control,Android,231,3,True,0,196
5593,treatment,Android,137,7,False,0,113
5594,control,iOS,386,9,False,0,103
5595,control,iOS,107,6,False,0,40
5596,control,iOS,29,3,True,0,153
5597,treatment,Android,327,5,True,1,358
5598,treatment,Android,59,5,True,0,182
5599,treatment,iOS,9,10,True,1,414
5600,control,iOS,24,4,False,0,77
5601,control,Android,169,6,True,0,54
5602,control,iOS,168,3,True,0,213
5603,treatment,Android,54,4,False,0,155
5604,control,iOS,233,10,False,0,128
5605,treatment,iOS,267,7,True,0,163
5606,treatment,Android,455,7,False,0,206
5607,treatment,Android,158,8,True,0,238
5608,control,Android,272,6,False,0,179
5609,control,iOS,251,2,False,0,194
5610,control,iOS,53,1,False,0,235
5611,treatment,Android,66,6,True,0,233
5612,treatment,iOS,117,7,False,0,248
5613,control,iOS,3,7,True,0,102
5614,control,Android,63,9,False,1,390
5615,treatment,iOS,115,9,False,0,132
5616,treatment,iOS,20,7,True,0,236
5617,control,Android,24,3,False,0,176
5618,treatment,Android,111,8,True,0,255
5619,control,iOS,236,8,True,0,104
5620,control,iOS,322,5,True,0,133
5621,treatment,Android,142,9,False,0,205
5622,treatment,Android,115,8,False,1,436
5623,treatment,Android,87,9,False,1,499
5624,control,iOS,38,6,False,0,170
5625,treatment,iOS,28,6,False,0,173
5626,control,Android,282,8,False,0,279
5627,control,Android,112,3,False,0,173
5628,treatment,Android,281,5,True,0,245
5629,control,iOS,219,12,False,0,177
5630,treatment,iOS,38,7,True,0,245
5631,treatment,iOS,128,8,True,0,173
5632,control,Android,105,0,False,0,167
5633,control,Android,99,9,True,0,173
5634,control,iOS,140,5,True,0,228
5635,control,iOS,723,5,False,1,437
5636,treatment,iOS,301,7,False,0,154
5637,treatment,iOS,421,9,False,0,219
5638,control,Android,5,6,False,0,172
5639,control,Android,27,3,False,1,229
5640,treatment,iOS,15,4,True,0,173
5641,treatment,iOS,54,5,False,0,224
5642,control,Android,104,4,False,0,250
5643,control,iOS,184,9,False,0,114
5644,treatment,iOS,125,13,False,0,281
5645,control,Android,420,8,False,1,385
5646,control,Android,505,15,True,0,173
5647,treatment,Android,32,2,True,0,118
5648,treatment,iOS,345,8,False,0,194
5649,treatment,iOS,118,3,False,0,150
5650,treatment,iOS,108,7,False,0,146
5651,treatment,iOS,276,3,False,1,474
5652,control,Android,17,13,False,0,171
5653,control,iOS,385,7,False,1,409
5654,control,Android,200,4,False,0,150
5655,control,iOS,374,4,False,0,215
5656,treatment,iOS,935,6,False,0,102
5657,treatment,Android,131,11,False,0,198
5658,treatment,iOS,17,2,True,1,321
5659,treatment,iOS,32,9,False,0,212
5660,control,iOS,70,7,True,0,261
5661,control,iOS,19,2,False,0,129
5662,treatment,iOS,304,7,False,1,428
5663,treatment,iOS,63,3,True,1,382
5664,treatment,Android,670,4,True,0,227
5665,treatment,Android,218,2,True,0,162
5666,treatment,iOS,34,10,True,0,175
5667,treatment,iOS,116,7,False,0,109
5668,control,Android,113,7,False,0,54
5669,treatment,iOS,122,5,False,0,177
5670,treatment,Android,138,4,True,1,288
